,technology,node,time_storage_level,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
1384,Steel_storage,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1385,Steel_storage,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1386,Steel_storage,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1387,Steel_storage,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1388,Steel_storage,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1389,Steel_storage,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1390,Steel_storage,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1391,Steel_storage,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1392,Steel_storage,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1393,Steel_storage,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1394,Steel_storage,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1395,Steel_storage,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1396,Steel_storage,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1397,Steel_storage,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1398,Steel_storage,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1399,Steel_storage,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1400,Steel_storage,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1401,Steel_storage,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1402,Steel_storage,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1403,Steel_storage,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1404,Steel_storage,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1405,Steel_storage,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1406,Steel_storage,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1407,Steel_storage,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1408,Steel_storage,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1409,Steel_storage,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1410,Steel_storage,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1411,Steel_storage,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1412,Steel_storage,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1413,Steel_storage,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1414,Steel_storage,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1415,Steel_storage,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1416,Steel_storage,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1417,Steel_storage,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1418,Steel_storage,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1419,Steel_storage,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1420,Steel_storage,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1421,Steel_storage,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1422,Steel_storage,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1423,Steel_storage,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1424,Steel_storage,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1425,Steel_storage,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1426,Steel_storage,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1427,Steel_storage,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1428,Steel_storage,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1429,Steel_storage,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1430,Steel_storage,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1431,Steel_storage,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1432,Steel_storage,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1433,Steel_storage,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1434,Steel_storage,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1435,Steel_storage,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1436,Steel_storage,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1437,Steel_storage,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1438,Steel_storage,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1439,Steel_storage,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1440,Steel_storage,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1441,Steel_storage,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1442,Steel_storage,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1443,Steel_storage,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1444,Steel_storage,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1445,Steel_storage,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1446,Steel_storage,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1447,Steel_storage,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1448,Steel_storage,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1449,Steel_storage,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1450,Steel_storage,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1451,Steel_storage,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1452,Steel_storage,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1453,Steel_storage,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1454,Steel_storage,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1455,Steel_storage,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1456,Steel_storage,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
1457,Steel_storage,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
1458,Steel_storage,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
1459,Steel_storage,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
1460,Steel_storage,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
1461,Steel_storage,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
1462,Steel_storage,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
1463,Steel_storage,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
1464,Steel_storage,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
1465,Steel_storage,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
1466,Steel_storage,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
1467,Steel_storage,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
1468,Steel_storage,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
1469,Steel_storage,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
1470,Steel_storage,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
1471,Steel_storage,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
1472,Steel_storage,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
1473,Steel_storage,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
1474,Steel_storage,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
1475,Steel_storage,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
1476,Steel_storage,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
1477,Steel_storage,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
1478,Steel_storage,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
1479,Steel_storage,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
1480,Steel_storage,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
1481,Steel_storage,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
1482,Steel_storage,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
1483,Steel_storage,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
1484,Steel_storage,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1485,Steel_storage,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1486,Steel_storage,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1487,Steel_storage,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1488,Steel_storage,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1489,Steel_storage,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1490,Steel_storage,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1491,Steel_storage,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1492,Steel_storage,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1493,Steel_storage,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1494,Steel_storage,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1495,Steel_storage,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1496,Steel_storage,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1497,Steel_storage,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1498,Steel_storage,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Steel_storage,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1500,Steel_storage,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1501,Steel_storage,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1502,Steel_storage,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1503,Steel_storage,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1504,Steel_storage,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1505,Steel_storage,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1506,Steel_storage,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1507,Steel_storage,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1508,Steel_storage,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1509,Steel_storage,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1510,Steel_storage,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1511,Steel_storage,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
