,technology,capacity_type,location,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
23724,HEX_storage,energy,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
23725,HEX_storage,energy,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
23726,HEX_storage,energy,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
23727,HEX_storage,energy,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
23728,HEX_storage,energy,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
23729,HEX_storage,energy,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
23730,HEX_storage,energy,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
23731,HEX_storage,energy,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
23732,HEX_storage,energy,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
23733,HEX_storage,energy,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
23734,HEX_storage,energy,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
23735,HEX_storage,energy,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
23736,HEX_storage,energy,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
23737,HEX_storage,energy,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
23738,HEX_storage,energy,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
23739,HEX_storage,energy,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
23740,HEX_storage,energy,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
23741,HEX_storage,energy,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
23742,HEX_storage,energy,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
23743,HEX_storage,energy,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
23744,HEX_storage,energy,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
23745,HEX_storage,energy,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
23746,HEX_storage,energy,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
23747,HEX_storage,energy,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
23748,HEX_storage,energy,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
23749,HEX_storage,energy,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
23750,HEX_storage,energy,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
23751,HEX_storage,energy,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
23752,HEX_storage,energy,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
23753,HEX_storage,energy,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
23754,HEX_storage,energy,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
23755,HEX_storage,energy,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
23756,HEX_storage,energy,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
23757,HEX_storage,energy,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
23758,HEX_storage,energy,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
23759,HEX_storage,energy,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
23760,HEX_storage,energy,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
23761,HEX_storage,energy,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
23762,HEX_storage,energy,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
23763,HEX_storage,energy,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
23764,HEX_storage,energy,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
23765,HEX_storage,energy,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
23766,HEX_storage,energy,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
23767,HEX_storage,energy,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
23768,HEX_storage,energy,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
23769,HEX_storage,energy,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
23770,HEX_storage,energy,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
23771,HEX_storage,energy,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
23772,HEX_storage,energy,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
23773,HEX_storage,energy,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
23774,HEX_storage,energy,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
23775,HEX_storage,energy,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
23776,HEX_storage,energy,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
23777,HEX_storage,energy,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
23778,HEX_storage,energy,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
23779,HEX_storage,energy,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
23780,HEX_storage,energy,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
23781,HEX_storage,energy,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
23782,HEX_storage,energy,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
23783,HEX_storage,energy,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
23784,HEX_storage,energy,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
23785,HEX_storage,energy,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
23786,HEX_storage,energy,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
23787,HEX_storage,energy,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
23788,HEX_storage,energy,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
23789,HEX_storage,energy,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
23790,HEX_storage,energy,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
23791,HEX_storage,energy,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
23792,HEX_storage,energy,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
23793,HEX_storage,energy,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
23794,HEX_storage,energy,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
23795,HEX_storage,energy,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
23796,HEX_storage,energy,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
23797,HEX_storage,energy,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
23798,HEX_storage,energy,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
23799,HEX_storage,energy,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
23800,HEX_storage,energy,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
23801,HEX_storage,energy,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
23802,HEX_storage,energy,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
23803,HEX_storage,energy,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
23804,HEX_storage,energy,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
23805,HEX_storage,energy,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
23806,HEX_storage,energy,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
23807,HEX_storage,energy,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
23808,HEX_storage,energy,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
23809,HEX_storage,energy,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
23810,HEX_storage,energy,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
23811,HEX_storage,energy,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
23812,HEX_storage,energy,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
23813,HEX_storage,energy,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
23814,HEX_storage,energy,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
23815,HEX_storage,energy,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
23816,HEX_storage,energy,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
23817,HEX_storage,energy,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
23818,HEX_storage,energy,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
23819,HEX_storage,energy,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
23820,HEX_storage,energy,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
23821,HEX_storage,energy,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
23822,HEX_storage,energy,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
23823,HEX_storage,energy,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
23824,HEX_storage,energy,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
23825,HEX_storage,energy,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
23826,HEX_storage,energy,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
23827,HEX_storage,energy,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
23828,HEX_storage,energy,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
23829,HEX_storage,energy,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
23830,HEX_storage,energy,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
23831,HEX_storage,energy,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
23832,HEX_storage,energy,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
23833,HEX_storage,energy,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
23834,HEX_storage,energy,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
23835,HEX_storage,energy,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
23836,HEX_storage,energy,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
23837,HEX_storage,energy,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
23838,HEX_storage,energy,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
23839,HEX_storage,energy,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
23840,HEX_storage,energy,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
23841,HEX_storage,energy,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
23842,HEX_storage,energy,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
23843,HEX_storage,energy,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
23844,HEX_storage,energy,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
23845,HEX_storage,energy,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
23846,HEX_storage,energy,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
23847,HEX_storage,energy,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
23848,HEX_storage,energy,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
23849,HEX_storage,energy,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
23850,HEX_storage,energy,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
23851,HEX_storage,energy,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
23852,HEX_storage,energy,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
23853,HEX_storage,energy,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
23854,HEX_storage,energy,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
23855,HEX_storage,energy,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
23856,HEX_storage,power,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
23857,HEX_storage,power,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
23858,HEX_storage,power,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
23859,HEX_storage,power,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
23860,HEX_storage,power,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
23861,HEX_storage,power,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
23862,HEX_storage,power,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
23863,HEX_storage,power,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
23864,HEX_storage,power,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
23865,HEX_storage,power,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
23866,HEX_storage,power,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
23867,HEX_storage,power,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
23868,HEX_storage,power,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
23869,HEX_storage,power,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
23870,HEX_storage,power,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
23871,HEX_storage,power,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
23872,HEX_storage,power,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
23873,HEX_storage,power,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
23874,HEX_storage,power,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
23875,HEX_storage,power,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
23876,HEX_storage,power,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
23877,HEX_storage,power,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
23878,HEX_storage,power,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
23879,HEX_storage,power,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
23880,HEX_storage,power,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
23881,HEX_storage,power,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
23882,HEX_storage,power,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
23883,HEX_storage,power,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
23884,HEX_storage,power,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
23885,HEX_storage,power,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
23886,HEX_storage,power,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
23887,HEX_storage,power,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
23888,HEX_storage,power,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
23889,HEX_storage,power,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
23890,HEX_storage,power,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
23891,HEX_storage,power,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
23892,HEX_storage,power,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
23893,HEX_storage,power,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
23894,HEX_storage,power,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
23895,HEX_storage,power,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
23896,HEX_storage,power,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
23897,HEX_storage,power,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
23898,HEX_storage,power,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
23899,HEX_storage,power,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
23900,HEX_storage,power,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
23901,HEX_storage,power,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
23902,HEX_storage,power,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
23903,HEX_storage,power,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
23904,HEX_storage,power,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
23905,HEX_storage,power,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
23906,HEX_storage,power,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
23907,HEX_storage,power,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
23908,HEX_storage,power,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
23909,HEX_storage,power,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
23910,HEX_storage,power,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
23911,HEX_storage,power,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
23912,HEX_storage,power,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
23913,HEX_storage,power,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
23914,HEX_storage,power,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
23915,HEX_storage,power,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
23916,HEX_storage,power,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
23917,HEX_storage,power,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
23918,HEX_storage,power,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
23919,HEX_storage,power,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
23920,HEX_storage,power,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
23921,HEX_storage,power,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
23922,HEX_storage,power,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
23923,HEX_storage,power,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
23924,HEX_storage,power,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
23925,HEX_storage,power,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
23926,HEX_storage,power,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
23927,HEX_storage,power,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
23928,HEX_storage,power,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
23929,HEX_storage,power,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
23930,HEX_storage,power,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
23931,HEX_storage,power,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
23932,HEX_storage,power,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
23933,HEX_storage,power,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
23934,HEX_storage,power,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
23935,HEX_storage,power,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
23936,HEX_storage,power,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
23937,HEX_storage,power,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
23938,HEX_storage,power,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
23939,HEX_storage,power,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
23940,HEX_storage,power,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
23941,HEX_storage,power,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
23942,HEX_storage,power,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
23943,HEX_storage,power,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
23944,HEX_storage,power,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
23945,HEX_storage,power,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
23946,HEX_storage,power,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
23947,HEX_storage,power,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
23948,HEX_storage,power,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
23949,HEX_storage,power,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
23950,HEX_storage,power,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
23951,HEX_storage,power,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
23952,HEX_storage,power,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
23953,HEX_storage,power,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
23954,HEX_storage,power,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
23955,HEX_storage,power,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
23956,HEX_storage,power,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
23957,HEX_storage,power,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
23958,HEX_storage,power,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
23959,HEX_storage,power,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
23960,HEX_storage,power,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
23961,HEX_storage,power,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
23962,HEX_storage,power,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
23963,HEX_storage,power,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
23964,HEX_storage,power,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
23965,HEX_storage,power,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
23966,HEX_storage,power,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
23967,HEX_storage,power,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
23968,HEX_storage,power,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
23969,HEX_storage,power,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
23970,HEX_storage,power,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
23971,HEX_storage,power,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
23972,HEX_storage,power,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
23973,HEX_storage,power,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
23974,HEX_storage,power,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
23975,HEX_storage,power,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
23976,HEX_storage,power,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
23977,HEX_storage,power,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
23978,HEX_storage,power,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
23979,HEX_storage,power,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
23980,HEX_storage,power,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
23981,HEX_storage,power,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
23982,HEX_storage,power,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
23983,HEX_storage,power,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
23984,HEX_storage,power,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
23985,HEX_storage,power,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
23986,HEX_storage,power,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
23987,HEX_storage,power,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
23988,HEX_storage,power,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
23989,HEX_storage,power,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
23990,HEX_storage,power,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
23991,HEX_storage,power,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
23992,HEX_storage,power,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
23993,HEX_storage,power,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
23994,HEX_storage,power,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
23995,HEX_storage,power,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
23996,HEX_storage,power,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
23997,HEX_storage,power,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
23998,HEX_storage,power,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
23999,HEX_storage,power,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
24000,HEX_storage,power,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
24001,HEX_storage,power,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
24002,HEX_storage,power,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
24003,HEX_storage,power,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
24004,HEX_storage,power,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
24005,HEX_storage,power,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
24006,HEX_storage,power,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
24007,HEX_storage,power,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
24008,HEX_storage,power,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
24009,HEX_storage,power,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
24010,HEX_storage,power,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
24011,HEX_storage,power,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
24012,HEX_storage,power,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
24013,HEX_storage,power,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
24014,HEX_storage,power,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
24015,HEX_storage,power,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
24016,HEX_storage,power,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
24017,HEX_storage,power,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
24018,HEX_storage,power,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
24019,HEX_storage,power,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
24020,HEX_storage,power,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
24021,HEX_storage,power,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
24022,HEX_storage,power,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
24023,HEX_storage,power,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
24024,HP_storage,energy,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
24025,HP_storage,energy,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
24026,HP_storage,energy,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
24027,HP_storage,energy,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
24028,HP_storage,energy,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
24029,HP_storage,energy,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
24030,HP_storage,energy,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
24031,HP_storage,energy,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
24032,HP_storage,energy,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
24033,HP_storage,energy,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
24034,HP_storage,energy,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
24035,HP_storage,energy,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
24036,HP_storage,energy,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
24037,HP_storage,energy,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
24038,HP_storage,energy,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
24039,HP_storage,energy,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
24040,HP_storage,energy,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
24041,HP_storage,energy,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
24042,HP_storage,energy,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
24043,HP_storage,energy,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
24044,HP_storage,energy,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
24045,HP_storage,energy,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
24046,HP_storage,energy,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
24047,HP_storage,energy,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
24048,HP_storage,energy,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
24049,HP_storage,energy,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
24050,HP_storage,energy,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
24051,HP_storage,energy,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
