location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
ROE,Nickel,13,0.0,0.0,,150.313463712,54.0,3459.027663994667,3459.027663994667,186787.493855712,0.0,Tariffs
ROE,Nickel,13,0.0,0.0,,150.313463712,54.0,3459.027663994667,3459.027663994667,186787.493855712,0.0,Tariffs
ROE,Refrigerant,0,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,1,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,2,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,3,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,4,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,5,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,6,0.0,0.0,,2.132312,0.0,,,0.0,,Tariffs
ROE,Refrigerant,7,0.0,0.0,,3552.4113919999986,0.2629999999999999,13507.267650190113,13507.267650190113,3552.4113919999986,0.0,Tariffs
ROE,Refrigerant,8,0.0,0.0,,12765.588091999985,0.9454999999999992,13501.415221575882,13501.415221575882,12765.588091999985,0.0,Tariffs
ROE,Refrigerant,9,0.0,0.0,,23184.144076999997,1.684875,13760.156733882335,13760.156733882335,23184.144076999997,0.0,Tariffs
ROE,Refrigerant,10,0.0,0.0,,34757.910826999985,2.4811249999999987,14008.931765630512,14008.931765630512,34757.910826999985,0.0,Tariffs
ROE,Refrigerant,11,0.0,0.0,,119295.770702,8.33925,14305.335695895914,14305.335695895914,119295.770702,0.0,Tariffs
ROE,Refrigerant,12,0.0,0.0,,168111.85620199997,11.751749999999998,14305.26144633778,14305.26144633778,168111.85620199997,0.0,Tariffs
ROE,Refrigerant,13,0.0,0.0,,323240.9226021942,22.596084068749995,14305.17436643949,14305.17436643949,323240.9226021942,0.0,Tariffs
ROE,Steel,0,79583.4473448336,160.57999999999998,495.5999959200001,1675.282000000307,0.0,,495.5999959200001,79583.4473448336,,Tariffs
ROE,Steel,1,84131.07290739556,169.75600000000003,495.59999592000014,1675.282000000307,0.0,,495.59999592000014,84131.07290739556,,Tariffs
ROE,Steel,2,89247.15166527769,180.079,495.59999592,1675.282000000307,0.0,,495.59999592,89247.15166527769,,Tariffs
ROE,Steel,3,94363.23042315988,190.402,495.59999592000025,1675.282000000307,0.0,,495.59999592000025,94363.23042315988,,Tariffs
ROE,Steel,4,100047.76237636224,201.872,495.59999591999997,1675.282000000307,0.0,,495.59999591999997,100047.76237636224,,Tariffs
ROE,Steel,5,105732.29432956468,213.34200000000004,495.5999959200001,1675.282000000307,0.0,,495.5999959200001,105732.29432956468,,Tariffs
ROE,Steel,6,111985.2794780873,225.959,495.59999592,1675.282000000307,0.0,,495.59999592,111985.2794780873,,Tariffs
ROE,Steel,7,118238.26462660992,238.576,495.59999592,1675.282000000307,0.0,,495.59999592,118238.26462660992,,Tariffs
ROE,Steel,8,125059.7029704528,252.34000000000003,495.5999959199999,1675.282000000307,0.0,,495.5999959199999,125059.7029704528,,Tariffs
ROE,Steel,9,134028.51853887254,270.43688386250005,495.59999591999997,1675.282000000307,0.0,,495.59999591999997,134028.51853887254,,Tariffs
ROE,Steel,10,163641.85046199744,330.18937007500006,495.59999592000014,1675.282000000307,0.0,,495.59999592000014,163641.85046199744,,Tariffs
ROE,Steel,11,265623.32256327046,535.963125,495.59999592,1675.282000000307,0.0,,495.59999592,265623.32256327046,,Tariffs
ROE,Steel,12,299730.5142857143,604.783125,495.59999592533984,1675.282000000307,0.0,,495.59999592533984,299730.5142857143,,Tariffs
ROE,Steel,13,408117.2633374489,823.4811676700001,495.59999591999997,1675.282000000307,0.0,,495.59999591999997,408117.2633374489,,Tariffs
ROW,Aluminium,0,0.0,0.0,,27372.522672,149.508,1897.4160000000006,1897.4160000000006,283678.8713280001,0.0,Tariffs
ROW,Aluminium,1,0.0,0.0,,32410.75752186096,177.02670644,1897.4160000000002,1897.4160000000002,335893.30522655905,0.0,Tariffs
ROW,Aluminium,2,0.0,0.0,,37783.78956545424,206.37406636000003,1897.4160000000002,1897.4160000000002,391577.45549652586,0.0,Tariffs
ROW,Aluminium,3,0.0,0.0,,43252.36858619424,236.24330136,1897.4160000000004,1897.4160000000004,448251.81989328586,0.0,Tariffs
ROW,Aluminium,4,0.0,0.0,,49390.22394087407,269.76810612,1897.4160000000004,1897.4160000000004,511862.3208417861,0.0,Tariffs
ROW,Aluminium,5,0.0,0.0,,55914.26062502545,305.40222316000006,1897.4160000000002,1897.4160000000002,579475.0646593547,0.0,Tariffs
ROW,Aluminium,6,0.0,0.0,,57027.736656,311.484,1897.4160000000006,1897.4160000000006,591014.7253440002,0.0,Tariffs
ROW,Aluminium,7,0.0,0.0,,57027.736656,311.484,1897.4160000000006,1897.4160000000006,591014.7253440002,0.0,Tariffs
ROW,Aluminium,8,0.0,0.0,,61900.52893817231,338.09906348,1897.4160000000002,1897.4160000000002,641514.5726319677,0.0,Tariffs
ROW,Aluminium,9,0.0,0.0,,72699.05262580751,397.08031628,1897.4160000000002,1897.4160000000002,753426.5453947325,0.0,Tariffs
ROW,Aluminium,10,0.0,0.0,,83606.39203984848,456.65591772,1897.4160000000004,1897.4160000000004,866466.2447766117,0.0,Tariffs
ROW,Aluminium,11,0.0,0.0,,89471.93440455072,488.69335608,1897.4160000000002,1897.4160000000002,927254.5929198894,0.0,Tariffs
