location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
BRA,6,Bauxite,30.660000000000004,16.15,0.495159,
BRA,7,Bauxite,30.660000000000004,16.15,0.495159,
BRA,8,Bauxite,30.660000000000004,16.15,0.495159,
BRA,9,Bauxite,30.660000000000004,16.15,0.495159,
BRA,10,Bauxite,30.660000000000004,16.15,0.495159,
BRA,11,Bauxite,30.660000000000004,16.15,0.495159,
BRA,12,Bauxite,30.660000000000004,16.15,0.495159,
BRA,13,Bauxite,30.660000000000004,16.15,0.495159,
BRA,2,Compressor,50159.654879999995,1.0,50.15965488,
BRA,3,Compressor,50159.65488,1.0,50.159654880000005,
BRA,4,Compressor,50159.65488,1.0,50.159654880000005,
BRA,5,Compressor,50159.654879999995,1.0,50.15965488,
BRA,6,Compressor,50159.65488,1.0,50.159654880000005,
BRA,7,Compressor,50159.65488,1.0,50.159654880000005,
BRA,8,Compressor,50159.65488,1.0,50.159654880000005,
BRA,9,Compressor,50159.65488,1.0,50.159654880000005,
BRA,10,Compressor,50159.65488,1.0,50.159654880000005,
BRA,11,Compressor,50159.65488,1.0,50.159654880000005,
BRA,12,Compressor,50159.65488,1.0,50.159654880000005,
BRA,13,Compressor,50159.65488,1.0,50.159654880000005,
BRA,5,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,6,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,7,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,8,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,9,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,10,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,11,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,12,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,13,Copper,175.4628,5.51666667,0.9679697805848759,
BRA,2,Copper_ore,2696.3842134808906,5.51666667,14.875052920024194,
BRA,3,Copper_ore,2785.1458856788936,5.51666667,15.364721478612385,
BRA,4,Copper_ore,2785.1458856788936,5.51666667,15.364721478612385,
BRA,5,Copper_ore,2418.625066984947,5.51666667,13.342748294262375,
BRA,6,Copper_ore,2728.749097188727,5.51666667,15.053599195253641,
BRA,7,Copper_ore,2762.5769093837744,5.51666667,15.240215959309078,
BRA,8,Copper_ore,2762.5769093837744,5.51666667,15.240215959309078,
BRA,9,Copper_ore,2762.5769093837744,5.51666667,15.240215959309078,
BRA,10,Copper_ore,2873.109365919476,5.51666667,15.84998667823281,
BRA,11,Copper_ore,2915.132144642485,5.51666667,16.081812340994816,
BRA,12,Copper_ore,2916.020474527532,5.51666667,16.086712960863622,
BRA,13,Copper_ore,2916.0204745275328,5.51666667,16.086712960863625,
BRA,0,HEX,26967.441000000003,1.0,26.967441,
BRA,1,HEX,41717.441,1.0,41.717441,
BRA,2,HEX,26967.441,1.0,26.967440999999997,
BRA,3,HEX,26967.441,1.0,26.967440999999997,
BRA,4,HEX,26967.441,1.0,26.967440999999997,
BRA,5,HEX,26967.441,1.0,26.967440999999997,
BRA,6,HEX,26967.441,1.0,26.967440999999997,
BRA,7,HEX,26967.441,1.0,26.967440999999997,
BRA,8,HEX,26967.441,1.0,26.967440999999997,
BRA,9,HEX,26967.441,1.0,26.967440999999997,
BRA,10,HEX,82728.02267847955,1.0,82.72802267847955,
BRA,11,HEX,78634.22765752097,1.0,78.63422765752097,
BRA,12,HEX,67906.06930785504,1.0,67.90606930785503,
BRA,13,HEX,66269.60481081362,1.0,66.26960481081362,
BRA,2,HP,138149.19876,1.0,138.14919876,
BRA,3,HP,52400.65475999986,1.0,52.40065475999986,
BRA,4,HP,24749.198760000003,1.0,24.749198760000002,
BRA,5,HP,24749.198760000003,1.0,24.749198760000002,
BRA,6,HP,24749.198760000003,1.0,24.749198760000002,
BRA,7,HP,24749.198760000003,1.0,24.749198760000002,
BRA,8,HP,24749.198760000003,1.0,24.749198760000002,
BRA,9,HP,24749.198760000003,1.0,24.749198760000002,
BRA,10,HP,104176.67875396041,1.0,104.17667875396042,
BRA,11,HP,64648.559381359264,1.0,64.64855938135926,
BRA,12,HP,25839.58337538462,1.0,25.83958337538462,
BRA,13,HP,24749.198760000003,1.0,24.749198760000002,
BRA,2,Iron,22.926234,29.89,0.68526513426,
BRA,3,Iron,22.926233999999997,29.89,0.6852651342599999,
BRA,4,Iron,22.926233999999997,29.89,0.6852651342599999,
BRA,5,Iron,22.926234,29.89,0.68526513426,
BRA,6,Iron,22.926233999999997,29.89,0.6852651342599999,
BRA,7,Iron,22.926234,29.89,0.68526513426,
BRA,8,Iron,22.926234,29.89,0.68526513426,
BRA,9,Iron,22.926234,29.89,0.68526513426,
BRA,10,Iron,22.926234,29.89,0.68526513426,
BRA,11,Iron,22.926233999999997,29.89,0.6852651342599999,
BRA,12,Iron,22.926234,29.89,0.68526513426,
BRA,13,Iron,22.926234,29.89,0.68526513426,
BRA,0,Nickel,5750.431919999999,0.605625,3.482605331549999,
BRA,1,Nickel,5750.431919999999,0.605625,3.482605331549999,
BRA,2,Nickel,5750.431919999999,0.605625,3.482605331549999,
BRA,3,Nickel,5750.431919999999,0.605625,3.482605331549999,
BRA,4,Nickel,5750.431919999999,0.605625,3.482605331549999,
BRA,5,Nickel,5750.431919999999,0.605625,3.482605331549999,
