location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
ROE,10,5704923.08341601,2831.3220876400005,2616011.213927754,219.6181726190476,8320934.297343764,3050.940260259048,2727.3343912139576,0.45855328383521893,0.07756735751745805
ROE,11,5928061.899338963,2947.605850000001,3110748.388867125,242.10116000000002,9038810.28820609,3189.707010000001,2833.7431180571302,0.5247496469653942,0.08213484852460852
ROE,12,6166482.718307358,3050.9808000000003,3737208.725416662,267.57704900000004,9903691.443724021,3318.5578490000003,2984.335935776547,0.606051925568761,0.08770197734446576
ROE,13,6420708.883872883,3158.3592,4010788.311893391,286.04891200000003,10431497.195766274,3444.408112,3028.531131204778,0.6246644076898467,0.09056883460247335
ROW,0,2141375.145070648,649.2527916930694,413555.0532813684,199.75822150336637,2554930.198352016,849.0110131964358,3009.301597552871,0.19312592388743938,0.30767402783506387
ROW,1,2321178.209078936,659.3809881940596,437230.0743011032,209.50833144,2758408.283380039,868.8893196340596,3174.6371155094494,0.18836557770142084,0.3177348682948992
ROW,2,2542953.8653913336,671.4046950930694,465812.6495953231,233.20369136,3008766.5149866566,904.6083864530694,3326.043136504516,0.18317778231640844,0.34733699818359703
ROW,3,2817113.2742128097,685.7448214930695,502179.7230047112,263.35251051999995,3319292.997217521,949.0973320130695,3497.3156969867164,0.17826039428430016,0.3840386427514007
ROW,4,3137796.028349442,702.2712454930695,545205.7916919026,299.02173112,3683001.8200413445,1001.2929766130695,3678.245934071472,0.1737543762456396,0.4257923602012991
ROW,5,3531292.0666968697,749.6707075155693,590925.7514971457,322.2668219487501,4122217.8181940154,1071.9375294643194,3845.5765423699795,0.16733981226590836,0.4298778366527775
ROW,6,4196666.713595916,947.6692409949999,639220.0919760002,311.484,4835886.805571916,1259.1532409949998,3840.586394194985,0.1523161441210289,0.3286842988308443
ROW,7,4636922.854531173,1164.8433528917026,639220.0919760002,311.484,5276142.946507173,1476.3273528917025,3573.8299748851227,0.1378543728307574,0.2674041957888557
ROW,8,5397136.351562316,1471.8282463205446,654533.5376888772,324.17906348,6051669.889251193,1796.0073098005446,3369.512950324941,0.12127422674793246,0.22025604162063223
ROW,9,6973433.719158569,1961.7461135755448,727545.2847809229,384.70683636,7700979.003939493,2346.452949935545,3281.966085938792,0.10433099590264841,0.19610429387257475
ROW,10,8521767.260606365,2724.7103704205447,796426.1415625854,441.81004264,9318193.40216895,3166.520413060545,2942.7233008621643,0.09345786116974002,0.16214935995997584
ROW,11,10431730.800742112,3775.710167465546,899754.7926646672,527.4709585200001,11331485.59340678,4303.181125985546,2633.2811149824797,0.08625172656877407,0.1397011251194808
ROW,12,12524026.943600267,4890.521580445545,991334.7007920002,603.392,13515361.644392267,5493.9135804455445,2460.060837596248,0.07915462855967174,0.12337988700686375
ROW,13,13981901.141579047,5744.917805445545,1077089.0096724762,655.146747,15058990.151251523,6400.064552445545,2352.943478593086,0.07703451760715532,0.11403935951511673
USA,0,2186739.0334034716,983.8250693069308,1492318.9700194083,395.89237702970297,3679058.0034228796,1379.7174463366337,2666.530029892248,0.6824403585537786,0.4024011883622714
USA,1,2208870.580161122,1063.8644793069307,1662815.4799745153,404.73113222970295,3871686.0601356374,1468.5956115366337,2636.3186909462306,0.7527899076156939,0.3804348581065238
USA,2,2231934.7849419834,1105.320650306931,1821983.4663407763,412.01393766970295,4053918.25128276,1517.3345879766339,2671.7365328689048,0.8163246877252002,0.37275512545187034
USA,3,2251202.2430332433,1144.9116245589307,1991678.2185245198,419.0657163697029,4242880.461557763,1563.9773409286336,2712.8784736986618,0.8847175879857672,0.36602450999756864
USA,4,2355183.7933273846,1261.4631887229307,2215065.767296377,438.9134677097029,4570249.560623761,1700.3766564326336,2687.786581481353,0.9405065428744948,0.34793997290879836
USA,5,2468535.062356118,1388.0850785829307,2477355.2078251573,460.521409409703,4945890.270181276,1848.6064879926337,2675.469496783993,1.0035730282318214,0.3317674229881071
USA,6,2606311.987198518,1527.5141963260003,2836575.6482814904,485.60672833,5442887.635480009,2013.1209246560002,2703.7062547100013,1.0883484641186334,0.31790652387911583
USA,7,3176901.573778002,1670.519330054,2926983.265865227,555.98460113,6103884.839643229,2226.503931184,2741.466006034552,0.9213326878063869,0.3328214113583634
USA,8,3935833.7927586394,1951.1587060695,3010968.23306491,591.09274130625,6946802.025823549,2542.25144737575,2732.539313919721,0.7650140711237992,0.30294447062021584
USA,9,4397801.0359779345,2196.8012333160004,3371333.161426035,630.1380490199999,7769134.197403969,2826.9392823360004,2748.249403851383,0.7665951992474247,0.28684345195346916
USA,10,4593259.2398893675,2370.631272204,3818909.0936689298,664.48445538,8412168.333558297,3035.115727584,2771.61370062634,0.8314159715838098,0.28029852772600183
USA,11,4828204.734848148,2579.5791889860006,4334142.53318272,705.76966767,9162347.268030867,3285.348856656001,2788.850641985333,0.897671654621546,0.2735987600936682
USA,12,5292341.81056862,2992.3578,5278468.643984495,787.329,10570810.454553116,3779.6868000000004,2796.742432349981,0.9973786336784934,0.26311325470503555
USA,13,5550946.750043181,3183.718,5819340.589715776,872.8088000000002,11370287.339758957,4056.5268,2802.9612277574392,1.048351002407023,0.2741476474989306
TOTAL,0,15781905.4931084,9257.622,7501743.029236332,1787.9692009090695,23283648.522344727,11045.59120090907,2107.958560011568,0.4753382303874632,0.19313482457039935
TOTAL,1,17012480.092428062,10025.884610522,7824290.959743142,1943.7377041568886,24836771.052171204,11969.622314678889,2074.983687807154,0.45991477534340147,0.1938719404487229
TOTAL,2,18371484.458223335,10881.939252118,8210488.531017488,2092.2667044339532,26581972.989240825,12974.205956551954,2048.8323584702284,0.44691481244687103,0.19226965488037678
TOTAL,3,19874125.996964864,11837.941265876001,8716215.787257709,2268.704767051953,28590341.784222573,14106.646032927954,2026.7285162955495,0.43857102388245056,0.1916469017794261
TOTAL,4,21576743.302156486,12907.906774906001,9279274.201947084,2444.2007684941946,30856017.50410357,15352.107543400194,2009.888050671482,0.43005907202963606,0.18935686561092271
TOTAL,5,23503447.10278288,14108.013682158002,9945861.509825662,2609.0814003355686,33449308.61260854,16717.09508249357,2000.9043704989888,0.4231660771431286,0.18493612631204057
