location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
KOR,13,2957555.6573067037,557.3936617300001,851317.8251188481,888.5919639842501,3808873.482425552,1445.98562571425,2634.101898865104,0.2878450733515866,1.5941910089653686
ROE,0,4383377.223380251,2073.44436,632011.0572273739,42.787056,5015388.280607625,2116.231416,2369.9621141091807,0.1441835883656842,0.020635738689414363
ROE,1,4343563.478265252,2135.9439250000005,693557.9051702715,45.71429599999999,5037121.383435523,2181.6582210000006,2308.849908271458,0.15967486342510348,0.021402385832764773
ROE,2,4295923.478265252,2135.9439250000005,865947.939601756,49.139166,5161871.417867008,2185.0830910000004,2362.322714009326,0.2015743399487732,0.023005831485018967
ROE,3,4428278.792104075,2265.0673250000004,972712.8811181666,53.146264,5400991.673222241,2318.2135890000004,2329.8076151611413,0.21965935903868122,0.02346343678769018
ROE,4,4447879.442675441,2302.3125250000003,1136513.1850828317,57.834568999999995,5584392.627758272,2360.1470940000004,2366.1205871256902,0.25551798328400926,0.025120207778915674
ROE,5,4470933.1193249235,2334.969725,1358975.708894223,63.319886,5829908.8282191465,2398.289611,2430.8610609326224,0.3039579596975537,0.027118075802888622
ROE,6,4565310.939984367,2372.5376869339625,1553831.4300398964,80.7350829207547,6119142.370024264,2453.2727698547174,2494.277214183011,0.34035610070520567,0.034028999145252314
ROE,7,4882458.208189959,2403.4958902747258,1613876.2344833093,140.4061384175824,6496334.442673268,2543.9020286923082,2553.688927247212,0.33054583688522976,0.05841746556992599
ROE,8,5036761.639791058,2488.5488505999997,1870225.2164207788,168.119411,6906986.856211837,2656.6682616,2599.8680211777923,0.3713150135288836,0.06755720747031577
ROE,9,5164297.465235696,2554.0243250000003,2234074.598689437,196.75765,7398372.063925133,2750.7819750000003,2689.552327724967,0.4325999061302087,0.07703828349403054
ROE,10,5288265.15792373,2610.4060500000005,2653687.6110089086,226.89257761904761,7941952.768932639,2837.298627619048,2799.1247349233804,0.501806836790838,0.08691849975564053
ROE,11,6706000.828984571,3188.0471959250635,2980353.710949749,278.6663744156719,9686354.53993432,3466.7135703407353,2794.1029287234337,0.44443085930859294,0.08740973934509534
ROE,12,8903775.720974363,4208.498869786972,3230934.128785756,336.1937746372327,12134709.849760119,4544.692644424204,2670.083721645722,0.3628723622468094,0.07988448732891078
ROE,13,11950179.021826854,5494.496014538516,3411159.3494132133,407.40864399037395,15361338.371240068,5901.90465852889,2602.7764357462593,0.2854483889473767,0.07414850113866037
ROW,0,4958613.356035728,518.5696158305,378596.07124828344,147.91187397375,5337209.427284012,666.48148980425,8008.038496090244,0.0763511982210608,0.2852305061045007
ROW,1,5040548.546567166,654.2750476000001,411824.5710851032,188.88033144000002,5452373.117652269,843.1553790400001,6466.629109168743,0.08170233205383444,0.28868643567081986
ROW,2,5008143.151650685,667.6977644000002,447224.88268332306,218.22769136,5455368.034334008,885.9254557600002,6157.818356911377,0.08929954059638205,0.3268360371943158
ROW,3,5012593.434507039,683.0378908000002,488465.2141727113,252.41651051999997,5501058.648679751,935.4544013200002,5880.627255499917,0.0974476028337114,0.3695497920684313
ROW,4,5017383.003911833,700.5643148000001,536364.5409399025,292.12573112,5553747.544851736,992.6900459200001,5594.6441365841065,0.10690125520051443,0.4169863136739947
ROW,5,5095241.201651346,800.7277018225001,591840.2680906382,327.10985944875006,5687081.469741984,1127.8375612712503,5042.465036659844,0.11615549581810285,0.40851572726187707
ROW,6,5430741.951198436,1033.8499910699998,639220.0919760002,311.484,6069962.043174436,1345.3339910699997,4511.862543773792,0.11770400761445486,0.30128548889150214
ROW,7,5811776.979258346,1276.5055753057964,639220.0919760002,311.484,6450997.071234346,1587.9895753057963,4062.367393055518,0.1099870305170541,0.24401303529393648
ROW,8,6248084.223482251,1582.8365889999995,639220.0919760002,311.484,6887304.315458251,1894.3205889999995,3635.7649045529397,0.10230657416134238,0.19678847593281157
ROW,9,7089590.313669346,2077.5179401000005,697506.1835497417,359.8039958,7787096.497219088,2437.3219359000004,3194.939651804201,0.098384554352159,0.1731893568065559
ROW,10,8113713.164036974,2721.865789975,782563.7669221255,430.31793764,8896276.9309591,3152.183727615,2822.258376953867,0.09644952330712678,0.15809667736922195
ROW,11,10055931.836628366,3986.1453364252056,851785.4226470849,487.7036710729474,10907717.259275451,4473.849007498153,2438.1058102305556,0.08470477291268895,0.12234969623820148
ROW,12,11184756.74813971,5044.583956385501,876965.5643802307,508.57836536,12061722.31251994,5553.162321745501,2172.0456946283953,0.07840720939470507,0.10081671149832581
ROW,13,12336666.05448347,6155.716168246501,922078.410909859,545.9775543600002,13258744.465393329,6701.693722606501,1978.4169516234745,0.0747429173196069,0.08869440036503921
USA,0,4071481.255791453,1044.4074,1134737.1172353942,405.741,5206218.373026848,1450.1484,3590.127998642655,0.27870375569611044,0.388489204500083
USA,1,4082896.6557011562,1080.4538522880002,1302591.973677178,414.33377536,5385488.629378334,1494.7876276480001,3602.845333856707,0.31903623420355315,0.38348123289356123
USA,2,4263640.730205558,1269.4080000000001,1506632.9413146407,448.41032,5770273.671520199,1717.81832,3359.0709822679028,0.35336770536057877,0.3532436537346542
USA,3,4236080.730205558,1269.4080000000001,1698777.060666544,451.53540399999997,5934857.790872103,1720.943404,3448.6071866614984,0.40102565764465725,0.3557054973657011
USA,4,4614412.340906318,1470.2858541659998,1954280.617105058,488.10882276999996,6568692.958011376,1958.3946769359998,3354.1211255171524,0.42351668483991983,0.3319822613996876
USA,5,4871871.459957133,1612.103424126,2182465.6337248655,515.22812797,7054337.093681999,2127.331552096,3316.049671115703,0.44797274551740096,0.3195999216051106
USA,6,5123357.405444315,1755.213052326,2444949.787124373,542.88634497,7568307.192568688,2298.099397296,3293.2897512935006,0.47721632391413044,0.30929940057736555
USA,7,5360524.901552519,1890.183330054,2716395.907055751,569.55460113,8076920.808608269,2459.737931184,3283.6509557424383,0.5067406563616609,0.3013224125268995
USA,8,5429121.212435077,1940.5525499880005,2958134.987661915,582.63704186,8387256.200096992,2523.1895918480004,3324.06895906467,0.5448644213149052,0.3002428570479077
USA,9,5764893.10123563,2127.9043543860007,3348303.1839044094,618.76029567,9113196.28514004,2746.664650056001,3317.9137048835696,0.5808092405367836,0.29078388527878224
USA,10,6203757.415441368,2370.631272204,3876082.0834491113,664.48445538,10079839.498890478,3035.115727584,3321.0725400952633,0.6247958815735458,0.28029852772600183
USA,11,6169678.870841368,2370.631272204,4090041.6842482025,670.6205613799999,10259720.55508957,3041.251833584,3373.518904877693,0.6629261862522899,0.28288691254651216
USA,12,6134800.3262413675,2370.631272204,4252484.165681543,677.29664538,10387284.491922911,3047.927917584,3407.9823318645267,0.6931740137477187,0.28570307551469626
USA,13,6103241.781641367,2370.631272204,4395074.31897052,684.5602243799999,10498316.100611888,3055.191496584,3436.2219560868843,0.7201212857388286,0.2887670606587237
TOTAL,0,28199288.24659316,9257.622,6996698.262397183,1868.5540825432502,35195986.50899035,11126.17608254325,3163.3497661619926,0.24811612978361167,0.20183953098789845
TOTAL,1,28573408.895648453,10025.884610522,7388064.861276702,1990.5193576427505,35961473.75692516,12016.40396816475,2992.6984688762514,0.25856434870121,0.19853802781190333
TOTAL,2,28919333.856224462,10881.939252118002,7880385.512769013,2173.1346487642504,36799719.368993476,13055.073900882253,2818.805902470347,0.27249540227818475,0.19970104578017042
TOTAL,3,29470115.284283575,11837.941265876001,8422999.20210236,2376.280608405,37893114.486385934,14214.221874281002,2665.859223356374,0.2858149389932773,0.20073427930030843
TOTAL,4,30359141.737082865,12907.906774906001,9048792.671454428,2592.1335448437503,39407934.40853729,15500.04031974975,2542.440767610438,0.2980582504544776,0.20081749814641242
TOTAL,5,31587042.916764848,14108.013682158,9785077.780545194,2733.7761412145,41372120.697310045,16841.7898233725,2456.51567506769,0.30978138112927806,0.19377470158480412
